iter	MeanSimScore	StdSimScore	MeanNegScore	StdNegScore
15512	0.447704315	0.19479819	-0.001992143	0.13106288
15513	0.411358178	0.18766151	-0.001311983	0.13248338
15514	0.429196477	0.18761492	-0.002147653	0.13228320
15515	0.409707874	0.19710883	-0.002298090	0.13011786
15516	0.449831516	0.20611092	-0.002021319	0.13090448
15517	0.421082944	0.21121593	-0.002299742	0.13071345
15518	0.408540577	0.19752264	-0.002260643	0.12949979
15519	0.429316133	0.21175843	-0.001780820	0.12845322
15520	0.461857468	0.22313680	-0.002513841	0.13106954
15521	0.453143686	0.18545222	-0.001989871	0.12965198
15522	0.470888853	0.19743942	-0.001910427	0.13257624
15523	0.427312911	0.20936973	-0.002181112	0.13144618
15524	0.441170067	0.17694807	-0.002244049	0.13101795
15525	0.426544100	0.20417558	-0.002061301	0.13190885
15526	0.420373350	0.20980394	-0.002295387	0.13146816
15527	0.460892737	0.18133050	-0.001129258	0.13333829
15528	0.451402009	0.18908474	-0.002466053	0.13155338
15529	0.423467398	0.18659160	-0.002399431	0.12809303
15530	0.441262811	0.19524644	-0.002185289	0.13224450
15531	0.428312898	0.20180686	-0.001921166	0.13039166
15532	0.436010033	0.19502082	-0.002259236	0.13083693
15533	0.412732482	0.19574508	-0.002704391	0.12693478
15534	0.404608130	0.18203570	-0.001822726	0.13103555
15535	0.436716348	0.21103889	-0.001150478	0.12972759
15536	0.422556072	0.21593554	-0.002059681	0.12923463
15537	0.462877214	0.19940217	-0.002458062	0.13251676
15538	0.430633634	0.21801209	-0.003167449	0.13127899
15539	0.443381131	0.18838856	-0.002257473	0.13273925
15540	0.449328750	0.20737903	-0.002274487	0.13142072
15541	0.416316301	0.20159821	-0.002206320	0.13097505
15542	0.422411054	0.19752388	-0.002362882	0.13122246
15543	0.442859322	0.20463276	-0.001423190	0.12919237
15544	0.450698406	0.20086442	-0.002324681	0.13277653
15545	0.422250718	0.20389108	-0.001635108	0.13119362
15546	0.434910536	0.19776560	-0.002623913	0.13064526
15547	0.431389421	0.21058142	-0.001956336	0.12933800
15548	0.429102868	0.17928013	-0.002925902	0.13472448
15549	0.431616634	0.20011021	-0.003526875	0.13232052
15550	0.421020865	0.20840010	-0.001475762	0.13152063
15551	0.420435071	0.20960470	-0.002443546	0.13056174
15552	0.405694336	0.19444945	-0.002559562	0.13154055
15553	0.477133334	0.20253646	-0.002841698	0.13138814
15554	0.446125478	0.19385600	-0.002983477	0.13057685
15555	0.456917882	0.18687825	-0.002206913	0.12952088
15556	0.427942455	0.20467971	-0.002464563	0.13010788
15557	0.464497477	0.20302522	-0.001936591	0.13169761
15558	0.410263509	0.19189529	-0.002569734	0.12982972
15559	0.454833776	0.22427402	-0.003318534	0.13118601
15560	0.423373878	0.19729134	-0.002237287	0.13213623
15561	0.443768442	0.20159367	-0.001821070	0.12874140
15562	0.424273908	0.19679855	-0.002324410	0.13231912
15563	0.413342267	0.20229749	-0.002163960	0.12913308
15564	0.458422691	0.19728628	-0.002590639	0.13075435
15565	0.450738162	0.22789745	-0.001852057	0.13196972
15566	0.427637815	0.19880392	-0.001999904	0.13107450
15567	0.429581434	0.21648555	-0.002504865	0.12961625
15568	0.429325849	0.18596631	-0.002141638	0.13299103
15569	0.418925673	0.20384857	-0.001799468	0.13203432
15570	0.427716315	0.17978022	-0.002317791	0.13128135
15571	0.408346564	0.19433433	-0.002134480	0.13245651
15572	0.465124071	0.20101696	-0.002579206	0.13065180
15573	0.404213130	0.19553035	-0.002501281	0.13251196
15574	0.396139383	0.20191067	-0.002451753	0.13043499
15575	0.487022877	0.19924659	-0.002509632	0.13225584
15576	0.448923290	0.20113863	-0.002552935	0.13338092
15577	0.452433378	0.19560789	-0.001937605	0.13120550
15578	0.458709121	0.19724043	-0.001799986	0.13125786
15579	0.451822698	0.20929122	-0.002416099	0.12994951
15580	0.452373445	0.19753022	-0.002307048	0.13221051
15581	0.451766193	0.18496436	-0.002411407	0.13365646
15582	0.435855448	0.19579469	-0.003001830	0.13143936
15583	0.392948985	0.20435865	-0.002199405	0.12959610
15584	0.406762898	0.18505391	-0.002186218	0.13052213
15585	0.390913755	0.18903878	-0.002338018	0.13213664
15586	0.445406854	0.18871896	-0.002572958	0.12705825
15587	0.414434433	0.17658101	-0.002608998	0.13302639
15588	0.480789334	0.22959733	-0.002110266	0.12642452
15589	0.465529829	0.20254461	-0.002821384	0.13053730
15590	0.423173845	0.20066229	-0.002549029	0.13197833
15591	0.415304601	0.20994823	-0.001555362	0.13152027
15592	0.446503252	0.20705490	-0.002993580	0.12841620
15593	0.446556032	0.17709683	-0.001685320	0.13446127
15594	0.428886086	0.20077273	-0.002795964	0.13175614
15595	0.392538339	0.17640337	-0.001703895	0.12905742
15596	0.442355424	0.18650192	-0.002375469	0.13212983
15597	0.413055658	0.18853405	-0.001544002	0.13392305
15598	0.451234341	0.20152332	-0.001791734	0.13020945
15599	0.428954929	0.20407763	-0.002783782	0.13071662
15600	0.441527188	0.20172247	-0.002400891	0.13387878
15601	0.432764769	0.20212527	-0.002227744	0.12847251
15602	0.433481812	0.19859436	-0.002509153	0.13046320
15603	0.427199781	0.18811150	-0.003178009	0.13185416
15604	0.427816898	0.21659818	-0.001508153	0.12950194
15605	0.405572921	0.17676643	-0.002004461	0.13370849
15606	0.471577406	0.19717728	-0.002525363	0.13030967
15607	0.427563250	0.18588367	-0.002653745	0.13126534
15608	0.447060317	0.20488547	-0.002555360	0.13054232
15609	0.444343328	0.19924563	-0.002490883	0.13334811
15610	0.410801828	0.19659165	-0.002127229	0.12982383
15611	0.437216699	0.20083450	-0.002293369	0.13082781
15612	0.422099441	0.20311503	-0.002588609	0.12926163
15613	0.416856676	0.21149930	-0.002865994	0.13297027
15614	0.436995685	0.21533470	-0.002580250	0.12996706
15615	0.438233018	0.19840795	-0.001966860	0.13102843
15616	0.440968543	0.19183497	-0.002513885	0.13307105
15617	0.440135866	0.18633468	-0.002345950	0.13191172
15618	0.459306479	0.21176150	-0.002451723	0.12903275
15619	0.409908921	0.19216898	-0.002290949	0.12954582
15620	0.448822409	0.18612625	-0.002639359	0.13085173
15621	0.390011132	0.17564337	-0.002321461	0.13215885
15622	0.382826328	0.19168241	-0.002009889	0.13062179
15623	0.423080742	0.18997142	-0.002156864	0.13133873
15624	0.394578606	0.19601963	-0.002380379	0.13091102
15625	0.427006394	0.19572996	-0.002441538	0.13219415
15626	0.439008862	0.20733999	-0.002005382	0.13014755
15627	0.455973625	0.20192628	-0.001748257	0.12946072
15628	0.435730964	0.20045316	-0.002287108	0.13312994
15629	0.438198388	0.19631450	-0.002801254	0.13094813
15630	0.437736481	0.20606193	-0.002182399	0.13161211
15631	0.420463562	0.21123698	-0.001730370	0.13133545
15632	0.442936182	0.20111988	-0.002044728	0.13052225
15633	0.437265992	0.20751193	-0.002885709	0.13151212
15634	0.434863448	0.21649458	-0.002107419	0.13116774
15635	0.420194983	0.20104045	-0.001991922	0.13079834
15636	0.415558696	0.20275374	-0.002482423	0.13212410
15637	0.403268456	0.17532450	-0.003032377	0.13335814
15638	0.433813572	0.19526410	-0.003294472	0.13089852
15639	0.425676435	0.18229736	-0.002267346	0.13254496
15640	0.468617857	0.19016945	-0.002008366	0.13102096
15641	0.445698082	0.18474717	-0.002169986	0.13022859
15642	0.399287224	0.18788010	-0.001624411	0.13071965
15643	0.429524481	0.22285612	-0.001786049	0.13175938
15644	0.439370304	0.19740815	-0.002614295	0.13192269
15645	0.431663692	0.19305953	-0.002176612	0.13304624
15646	0.425742507	0.19749196	-0.003797672	0.13096333
15647	0.438015372	0.20542356	-0.002064171	0.12951675
15648	0.438096374	0.20704417	-0.002900922	0.13155963
15649	0.438364893	0.18590946	-0.002460601	0.13027702
15650	0.437501162	0.20134245	-0.002476279	0.13159442
15651	0.430731535	0.17585540	-0.001693118	0.13533480
15652	0.412632406	0.20612819	-0.002157405	0.13145059
15653	0.446377397	0.19422774	-0.002163873	0.13148364
15654	0.428008884	0.20426427	-0.002710294	0.13227062
15655	0.458981514	0.18538748	-0.002546363	0.13049178
15656	0.486707479	0.20731410	-0.002983749	0.13031723
15657	0.394478977	0.18180594	-0.002105189	0.13264410
15658	0.445576042	0.20538162	-0.002682182	0.12928982
15659	0.415215135	0.20397438	-0.002100646	0.13106644
15660	0.429093599	0.20087773	-0.002430094	0.13069238
15661	0.450234890	0.18893430	-0.001656596	0.13086298
15662	0.465959221	0.19018967	-0.001906116	0.12981133
15663	0.401472628	0.18200044	-0.002375640	0.13117942
15664	0.432252467	0.19107245	-0.003235634	0.12958321
15665	0.477731138	0.20459652	-0.002200645	0.12821737
15666	0.447224468	0.20857117	-0.001990509	0.13352939
15667	0.409095943	0.20020024	-0.001892020	0.13122109
15668	0.466401666	0.21201193	-0.001918273	0.13093135
15669	0.453025103	0.18496099	-0.002717986	0.13104422
15670	0.480952173	0.18881847	-0.002064601	0.13321908
15671	0.411881417	0.19458279	-0.001836879	0.13201685
15672	0.413275987	0.16718219	-0.002378353	0.12979712
15673	0.425551265	0.20526209	-0.001682982	0.13014497
15674	0.452258676	0.21119110	-0.002583376	0.13053536
15675	0.465846002	0.19595912	-0.001530618	0.12982440
15676	0.447597951	0.20070706	-0.002772188	0.13070714
15677	0.473130852	0.20093364	-0.003052628	0.13053350
15678	0.457770765	0.19495711	-0.001259757	0.13058384
15679	0.397890896	0.19622059	-0.002452117	0.13128980
15680	0.468310416	0.19893476	-0.002560512	0.13215549
15681	0.444267899	0.19493254	-0.002184221	0.13041569
15682	0.444685191	0.19265893	-0.002455980	0.13084613
15683	0.454976052	0.20127121	-0.001888326	0.12848628
15684	0.429084301	0.19143139	-0.001603879	0.13054711
15685	0.407428443	0.18685707	-0.001399966	0.13220830
15686	0.432980686	0.18799856	-0.002216593	0.13139565
15687	0.411940992	0.18150990	-0.002068836	0.13173169
15688	0.410542458	0.18851194	-0.003016154	0.13339584
15689	0.449417800	0.19220850	-0.003032035	0.12843409
15690	0.416188449	0.17860012	-0.001889480	0.13370194
15691	0.457243979	0.20708619	-0.002263851	0.13110952
15692	0.451750398	0.20685990	-0.002986412	0.12992705
15693	0.389759898	0.19802146	-0.002882341	0.13296422
15694	0.445977181	0.19214860	-0.002124814	0.13196705
15695	0.464596450	0.20737390	-0.001299003	0.13384850
15696	0.412853658	0.19392246	-0.002184259	0.13040745
15697	0.408735842	0.18405609	-0.003324242	0.13274051
15698	0.415678114	0.19292478	-0.001729457	0.13207100
15699	0.395623058	0.19445652	-0.002916436	0.13175449
15700	0.427407563	0.20441394	-0.002424204	0.13035518
15701	0.444551349	0.17942959	-0.002154110	0.13079605
15702	0.406836241	0.19023050	-0.001846627	0.13264960
15703	0.439468354	0.20676346	-0.002423354	0.13001151
15704	0.445079029	0.19961281	-0.003213730	0.13041531
15705	0.459131956	0.21261442	-0.000781654	0.13089810
15706	0.426077038	0.19400918	-0.002590524	0.13218020
15707	0.451542139	0.21066301	-0.002282103	0.12949203
15708	0.402983308	0.19190620	-0.002153792	0.12965870
15709	0.461648077	0.19306275	-0.002060837	0.13112175
15710	0.458915353	0.20179421	-0.002719305	0.13183306
15711	0.397073776	0.19575226	-0.001768202	0.13184801
15712	0.462043464	0.20778459	-0.002194370	0.13251251
15713	0.393440008	0.17561583	-0.002303456	0.13024384
15714	0.401924491	0.19225121	-0.002611564	0.13217194
15715	0.434909225	0.21064712	-0.002620118	0.13058224
15716	0.436845928	0.21075323	-0.002362184	0.13153325
15717	0.415829778	0.19140847	-0.002504688	0.13127999
15718	0.405365258	0.20413511	-0.002834318	0.13248201
15719	0.457553566	0.20041148	-0.003213450	0.13097602
15720	0.425784707	0.18954381	-0.002361923	0.13070813
15721	0.468805850	0.18260550	-0.002303331	0.12807576
15722	0.426527381	0.19968244	-0.001857327	0.13014318
15723	0.461522579	0.20414381	-0.001478674	0.13060500
15724	0.465631127	0.18853202	-0.002386525	0.13186923
15725	0.416060805	0.20458610	-0.002003920	0.13087298
15726	0.408504963	0.19907899	-0.002712923	0.13143025
15727	0.398139715	0.18353105	-0.001561688	0.13213335
15728	0.428634793	0.20605516	-0.002699459	0.13151811
15729	0.434694886	0.18727618	-0.001494855	0.13250378
15730	0.457786053	0.18580632	-0.002713658	0.13074185
15731	0.427169651	0.19554701	-0.002226729	0.13148324
15732	0.456658363	0.22012328	-0.002808966	0.13002162
15733	0.401308447	0.22143182	-0.002114120	0.13317280
15734	0.421971649	0.19826837	-0.001658271	0.13026454
15735	0.449775815	0.19484064	-0.002350294	0.13242467
15736	0.451927006	0.20963278	-0.002088371	0.12997970
15737	0.432550430	0.19829518	-0.002744078	0.13115783
15738	0.434311777	0.21962252	-0.001631220	0.13083227
15739	0.433711529	0.19445942	-0.000736216	0.12974480
15740	0.433677137	0.20259552	-0.003028920	0.13125356
15741	0.458302349	0.21248639	-0.001603798	0.13142200
15742	0.416608214	0.19288118	-0.002993821	0.13213784
15743	0.474368513	0.19587548	-0.002043480	0.13141973
15744	0.474769920	0.20243974	-0.001816142	0.13031115
15745	0.453199595	0.21912737	-0.002201577	0.12789711
15746	0.428910613	0.20496297	-0.002409961	0.13140616
15747	0.452378482	0.20090292	-0.001969232	0.13003333
15748	0.447682202	0.21442318	-0.002179495	0.12880705
15749	0.437703192	0.21317741	-0.002541279	0.12909335
15750	0.449366748	0.19622478	-0.001910836	0.13008016
15751	0.460106462	0.20046516	-0.002267003	0.13063261
15752	0.414391130	0.18295874	-0.001528193	0.13161521
15753	0.406970114	0.17856354	-0.002076908	0.13473085
15754	0.438073516	0.21432786	-0.002378692	0.13029310
15755	0.450189799	0.19207224	-0.001825735	0.13196051
15756	0.417774916	0.19386794	-0.002482126	0.12958357
15757	0.410547793	0.20947629	-0.002550612	0.12985159
15758	0.424501270	0.20304431	-0.001683253	0.13025984
15759	0.445079386	0.18958043	-0.001742574	0.13074552
15760	0.451910049	0.20315900	-0.002519872	0.13113368
15761	0.460150003	0.20697032	-0.002312867	0.12950842
15762	0.475763440	0.20083719	-0.001955682	0.12806347
15763	0.435195953	0.20335831	-0.002557460	0.13099365
15764	0.421449363	0.21675350	-0.002022726	0.12850869
15765	0.434430361	0.18654990	-0.001737738	0.13124262
15766	0.410773396	0.17460616	-0.002253487	0.13056569
15767	0.401949227	0.19720714	-0.002504672	0.13003850
15768	0.421915382	0.19340439	-0.001548400	0.12957136
15769	0.406128198	0.18717805	-0.002460364	0.13083085
15770	0.441330552	0.19378999	-0.001541369	0.13341630
15771	0.393143356	0.18579021	-0.001146361	0.13042027
15772	0.422800779	0.20567061	-0.002358445	0.13209741
15773	0.437129438	0.20446374	-0.002481123	0.13070063
15774	0.442251176	0.18816254	-0.002045906	0.12959763
15775	0.463259488	0.19824155	-0.001822262	0.13085717
15776	0.420260340	0.19562958	-0.001830886	0.13152143
15777	0.457062691	0.20932020	-0.002508056	0.12830950
15778	0.483164132	0.20250459	-0.002236418	0.12903181
15779	0.427177399	0.20307410	-0.001901533	0.13172300
15780	0.467635661	0.19784714	-0.002323969	0.12863971
15781	0.415369749	0.20065390	-0.001389817	0.13168342
15782	0.444389284	0.19839066	-0.002163321	0.13435726
15783	0.432577580	0.19095258	-0.002518666	0.13214257
15784	0.417148858	0.19221370	-0.001701345	0.13334048
15785	0.422412723	0.19582617	-0.002944148	0.13007140
15786	0.407432526	0.18296309	-0.001639428	0.13182253
15787	0.433808595	0.19735265	-0.002008492	0.13020156
15788	0.420161933	0.18518482	-0.001639368	0.13290800
15789	0.423263222	0.21054956	-0.002032653	0.12995057
15790	0.450997829	0.20109636	-0.001780560	0.12865347
15791	0.409649968	0.20774716	-0.002234691	0.13094319
15792	0.443326831	0.19775562	-0.001448722	0.13071676
15793	0.431574851	0.19583431	-0.002297597	0.13132398
15794	0.435942978	0.19116209	-0.002440201	0.12936738
15795	0.426680714	0.19630803	-0.001181804	0.13126263
15796	0.439184278	0.20201300	-0.002742574	0.13006411
15797	0.418385983	0.20112184	-0.002283311	0.13018551
15798	0.440118462	0.22058710	-0.003122759	0.13176492
15799	0.447730035	0.19946265	-0.002119959	0.13039789
15800	0.405257314	0.21960567	-0.002334818	0.13097793
15801	0.503745139	0.21587200	-0.002547741	0.12841943
15802	0.430012524	0.18477833	-0.002532910	0.13052365
15803	0.451615006	0.19473960	-0.002216610	0.12856813
15804	0.436684519	0.19524583	-0.001653556	0.12990813
15805	0.455558598	0.18712732	-0.002633119	0.13047561
15806	0.442204803	0.18304941	-0.002412821	0.13266568
15807	0.385623693	0.19234030	-0.002312706	0.13023371
15808	0.426735610	0.20683792	-0.002969517	0.13069867
15809	0.419432878	0.18763821	-0.002380060	0.12932722
15810	0.470963150	0.20123638	-0.002632260	0.12923475
15811	0.434873849	0.21141350	-0.001195380	0.12904127
15812	0.438730091	0.20184591	-0.002595462	0.13091987
15813	0.463170767	0.19388238	-0.002469657	0.13036805
15814	0.410074145	0.20032153	-0.002525653	0.12958516
15815	0.423828185	0.20961946	-0.003085635	0.12845084
15816	0.448607743	0.20709431	-0.002556328	0.13119797
15817	0.423136234	0.19687714	-0.002009687	0.13145547
15818	0.437516659	0.18668211	-0.001800534	0.13179559
15819	0.458338201	0.19830500	-0.002204003	0.12945808
15820	0.438040197	0.18903176	-0.002380578	0.13297279
15821	0.432315588	0.19875690	-0.002530759	0.12866636
15822	0.477347314	0.19763154	-0.002381666	0.13075970
15823	0.428311825	0.19855043	-0.002276751	0.13222530
15824	0.425716758	0.20160468	-0.002270043	0.13064803
15825	0.437437803	0.20161369	-0.002239193	0.12813441
15826	0.488891214	0.21258242	-0.002768344	0.12927027
15827	0.414238691	0.19086288	-0.001628355	0.13083646
15828	0.405487955	0.19628100	-0.003075711	0.13035537
15829	0.397667825	0.20258190	-0.001504550	0.12980127
15830	0.433334738	0.20332833	-0.002812353	0.13083458
15831	0.403038919	0.18147707	-0.003321564	0.13033123
15832	0.457409322	0.19522893	-0.002260585	0.13089447
15833	0.432426602	0.20891120	-0.003181801	0.12729324
15834	0.417484909	0.18470834	-0.002254588	0.12962499
15835	0.418733656	0.18818715	-0.001914132	0.13025025
15836	0.473851919	0.20088303	-0.002680073	0.13001935
15837	0.420175850	0.19942276	-0.002205143	0.13189527
15838	0.414717227	0.19235501	-0.003423431	0.13183858
15839	0.406598359	0.19613551	-0.001829046	0.13107282
15840	0.419137716	0.20591867	-0.001499525	0.13092603
15841	0.440482467	0.18719403	-0.002901154	0.13222170
15842	0.465668440	0.19984697	-0.001936999	0.13142546
15843	0.403322011	0.20490900	-0.002652246	0.13043007
15844	0.419516593	0.19597524	-0.002771549	0.13063578
15845	0.415439367	0.19780110	-0.001857116	0.13190445
15846	0.420598209	0.19478258	-0.002174213	0.13082090
15847	0.424154758	0.19222686	-0.002451951	0.12904039
15848	0.415085286	0.20898157	-0.002779613	0.13210684
15849	0.415401340	0.19790976	-0.002726726	0.12963375
15850	0.434298426	0.21099637	-0.002424760	0.13100027
15851	0.443883657	0.20363551	-0.001209632	0.13084911
15852	0.429633617	0.19456764	-0.002109983	0.12996393
15853	0.420931876	0.18627846	-0.002152290	0.13029182
15854	0.457577467	0.20411645	-0.002240339	0.13107608
15855	0.466618717	0.21682990	-0.002317358	0.12860286
15856	0.415283531	0.20915857	-0.002102534	0.12814757
15857	0.417307198	0.20508102	-0.002096992	0.12912385
15858	0.451447487	0.19945477	-0.002410966	0.12983456
15859	0.424918413	0.18905976	-0.002086329	0.13192777
15860	0.407498568	0.20037150	-0.002673471	0.13110597
15861	0.386688828	0.16392450	-0.003099464	0.13249251
15862	0.461725950	0.19782507	-0.002271956	0.13073553
15863	0.449150324	0.22538234	-0.002824885	0.13118584
15864	0.412228435	0.19643269	-0.002312070	0.13161859
15865	0.431668401	0.19595368	-0.002277379	0.12883919
15866	0.443312347	0.20604621	-0.002027451	0.13057461
15867	0.428447425	0.20114939	-0.001058244	0.13187765
15868	0.426230013	0.20091112	-0.002251360	0.12994361
15869	0.454985350	0.20405520	-0.002853723	0.13103184
15870	0.484457523	0.18508330	-0.002053262	0.13245949
15871	0.439176530	0.20840816	-0.002360561	0.12972155
15872	0.428449512	0.21616636	-0.002290177	0.12968306
15873	0.460956782	0.20429318	-0.002928637	0.12978850
15874	0.440883964	0.18852249	-0.001825084	0.13344808
15875	0.420436323	0.20684683	-0.003099811	0.12760223
15876	0.400405735	0.17381479	-0.002300117	0.13354342
15877	0.438446641	0.23289031	-0.002425827	0.13088879
15878	0.425658762	0.20406559	-0.002116178	0.13220374
15879	0.467331082	0.22001541	-0.003062726	0.13295712
15880	0.362219781	0.18994457	-0.001849976	0.13203602
15881	0.413672477	0.18505494	-0.002038050	0.13293478
15882	0.457714528	0.20153199	-0.002497499	0.12925793
15883	0.427067131	0.21549834	-0.002058802	0.13106038
15884	0.477422833	0.19569910	-0.002728052	0.13177098
15885	0.378501922	0.18456234	-0.001906409	0.13244291
15886	0.437747747	0.20498681	-0.002811253	0.12788907
15887	0.424784452	0.21027228	-0.002569696	0.12986524
15888	0.437322468	0.21418153	-0.003249543	0.13258527
15889	0.477695048	0.20573723	-0.002655940	0.12876870
15890	0.461075574	0.22318831	-0.002038931	0.13049003
15891	0.441184342	0.21564911	-0.003064702	0.13055362
15892	0.413735837	0.19425224	-0.002302631	0.13168503
15893	0.458344519	0.19566631	-0.002326547	0.13005158
15894	0.395726889	0.19459473	-0.001327431	0.13262028
15895	0.463617504	0.20458372	-0.002716320	0.13151924
15896	0.395241290	0.20025095	-0.002373474	0.13059439
15897	0.437566727	0.21125223	-0.002670994	0.13216607
15898	0.448786408	0.20831805	-0.002328865	0.12867178
15899	0.442338556	0.19359098	-0.002696412	0.13026494
15900	0.460110903	0.20375045	-0.002824021	0.12919044
15901	0.450120568	0.19669084	-0.003154633	0.12956977
15902	0.489950866	0.19748613	-0.002400216	0.13100618
15903	0.422227323	0.18530001	-0.002662641	0.13115361
15904	0.414526969	0.19608058	-0.002081202	0.13203858
15905	0.429418027	0.18894701	-0.002699456	0.13063057
15906	0.441647023	0.21629989	-0.002686590	0.12838019
15907	0.460035056	0.19849940	-0.002884078	0.13019758
15908	0.405075014	0.18973041	-0.001793687	0.12922445
15909	0.440319747	0.21363764	-0.001701781	0.12963162
15910	0.443061978	0.18524000	-0.002068377	0.13016501
15911	0.432972342	0.19338758	-0.002434479	0.13189115
15912	0.418902278	0.17919934	-0.002132415	0.13223387
15913	0.460291654	0.20787141	-0.001899736	0.12902230
15914	0.417489916	0.20367616	-0.002631967	0.12974989
15915	0.472446561	0.20269656	-0.002668293	0.12957789
15916	0.448242337	0.19851233	-0.002582221	0.13056828
15917	0.442640960	0.21524274	-0.002556737	0.13198316
15918	0.421828359	0.19741267	-0.002518235	0.13016464
15919	0.461554766	0.20241272	-0.002376178	0.12934518
15920	0.463821977	0.22458531	-0.002212526	0.12978499
15921	0.408655614	0.19510449	-0.002763557	0.13198577
15922	0.406785518	0.20446663	-0.002076375	0.13115451
15923	0.441021979	0.19142926	-0.001711981	0.13315162
15924	0.425076813	0.19189051	-0.001746426	0.13158311
15925	0.443641961	0.20697343	-0.002689969	0.13002345
15926	0.435543358	0.19328561	-0.001929626	0.13123509
15927	0.432888240	0.19949837	-0.002912101	0.13200878
15928	0.446374327	0.20301819	-0.001861545	0.13122915
15929	0.438173771	0.19068578	-0.002487485	0.12901714
15930	0.426363856	0.17993854	-0.001940963	0.13041103
15931	0.387407213	0.21437740	-0.001490409	0.13221644
15932	0.428886265	0.20069019	-0.001787447	0.13150072
15933	0.456716627	0.20267999	-0.003420195	0.12929554
15934	0.405386358	0.19229174	-0.002004148	0.13032395
15935	0.411002070	0.20195857	-0.002794675	0.13072452
15936	0.437732667	0.20613095	-0.002118506	0.13253871
15937	0.404887438	0.20001437	-0.002052107	0.13011827
15938	0.454351187	0.19704892	-0.003198787	0.13064265
15939	0.456139088	0.21293001	-0.002680277	0.13221832
15940	0.450677007	0.21244466	-0.002026084	0.12902656
15941	0.440011501	0.19676983	-0.003312933	0.13025311
15942	0.438609868	0.18817022	-0.002393729	0.13218378
15943	0.473997176	0.19260380	-0.002907213	0.13032068
15944	0.451431870	0.19705369	-0.002761858	0.13139215
15945	0.419332802	0.19490561	-0.002661555	0.13067214
15946	0.407588631	0.19255053	-0.001830692	0.13144886
15947	0.442679822	0.18198489	-0.003197819	0.13246889
15948	0.435341716	0.19559522	-0.002932833	0.13057551
15949	0.424532622	0.19994333	-0.002109186	0.13150755
15950	0.416807353	0.19005780	-0.002045513	0.13045499
15951	0.409280092	0.19628939	-0.002181929	0.13092463
15952	0.434271008	0.19259578	-0.002137280	0.12959759
15953	0.412550062	0.20456624	-0.003393873	0.13057213
15954	0.440175742	0.20136987	-0.002522295	0.13329105
15955	0.445688665	0.19277339	-0.002117577	0.13463555
15956	0.388769418	0.20088442	-0.002387866	0.13102984
15957	0.447486907	0.21454184	-0.002268148	0.13001879
15958	0.417100251	0.20771353	-0.002512454	0.12994742
15959	0.416280627	0.20117609	-0.002131226	0.13129975
15960	0.393052697	0.19148809	-0.002853294	0.13276778
15961	0.430486888	0.19289310	-0.001925637	0.13209139
15962	0.405969203	0.20329411	-0.002558928	0.13023762
15963	0.424447149	0.19035180	-0.002696133	0.13098146
15964	0.457123399	0.20719662	-0.002171670	0.13076642
15965	0.478726596	0.19003966	-0.002747378	0.13227189
15966	0.427758038	0.18623251	-0.002206364	0.13294643
15967	0.447378755	0.19371666	-0.003215902	0.13194075
15968	0.418502122	0.19353811	-0.002535418	0.13114683
15969	0.433819115	0.18024203	-0.001765421	0.13181110
15970	0.486923099	0.20388274	-0.002055232	0.13011146
15971	0.426991105	0.18747644	-0.002483409	0.13216366
15972	0.461893946	0.20010991	-0.002591292	0.13032581
15973	0.445709586	0.21653138	-0.002174116	0.13183589
15974	0.457076102	0.19526111	-0.002351021	0.13355857
15975	0.423014373	0.21642327	-0.002185634	0.12985292
15976	0.469866186	0.20752983	-0.002019412	0.12781958
15977	0.403162837	0.17756224	-0.002050409	0.13079669
15978	0.424001157	0.19337311	-0.002266119	0.12918358
15979	0.429116249	0.18692075	-0.002515447	0.13049601
15980	0.415889740	0.19994304	-0.002521370	0.12995495
15981	0.404913038	0.19251768	-0.001742427	0.13167913
15982	0.442341596	0.18355949	-0.002795545	0.13238938
15983	0.451039374	0.19153015	-0.002701325	0.12819162
15984	0.469895899	0.19845419	-0.002761467	0.13129702
15985	0.418811917	0.19633150	-0.002988502	0.13246718
15986	0.441686749	0.17263852	-0.001551914	0.13051122
15987	0.401707143	0.18824692	-0.002402390	0.13223198
15988	0.407154351	0.21529147	-0.001599335	0.13269208
15989	0.445549548	0.19605270	-0.002425132	0.13012785
15990	0.444544971	0.19093047	-0.002514962	0.13126694
15991	0.442373902	0.20423827	-0.002307351	0.12984313
15992	0.454311132	0.19829351	-0.001916926	0.13077520
15993	0.455906153	0.20475130	-0.001823869	0.12908190
15994	0.439121246	0.20901942	-0.002697607	0.13335958
15995	0.422946006	0.19032513	-0.002258978	0.12929295
15996	0.453504473	0.19002393	-0.001832361	0.13136409
15997	0.401122093	0.20771985	-0.002570543	0.13035767
15998	0.445017248	0.19514400	-0.001438960	0.12927407
15999	0.433080256	0.18113230	-0.002877452	0.13209505
16000	0.412107825	0.19197792	-0.002412785	0.12950544
16001	0.447680056	0.19070217	-0.002951652	0.13084659
16002	0.397420973	0.20657040	-0.002436801	0.12986293
16003	0.434162825	0.19179964	-0.002928387	0.13116145
16004	0.454242378	0.20130283	-0.002797115	0.13023081
16005	0.434734672	0.18228534	-0.002190210	0.13339202
16006	0.414981574	0.20877025	-0.002781623	0.13210613
16007	0.415823162	0.18375328	-0.002248363	0.13332696
16008	0.433874577	0.21349287	-0.001313924	0.13131756
16009	0.463806212	0.22517438	-0.002034632	0.13048428
